id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_id,loan_status,term,sub_grade,verification_status,addr_state
46356787.0,4000.0,3603.6036036036035,4000.0,3603.6036036036035,686165.2,68616520.0,61816684.68468468,1070.62,964.5225225225223,1.11,4,1,36,C2,0,2
46357264.0,15000.0,13513.513513513511,15000.0,13513.513513513511,686165.2,458.99,413.5045045045045,3661.27,3298.441441441441,1.11,4,1,36,A2,0,1
46358565.0,68616520.0,61816684.68468468,20000.0,18018.018018018018,686165.2,637.58,574.3963963963964,5080.26,4576.810810810811,1.11,4,1,36,B2,1,2
46366130.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,322.63,290.65765765765764,2898.12,2610.9189189189187,1.11,4,1,36,B3,0,2
46366464.0,25000.0,22522.522522522522,25000.0,22522.522522522522,686165.2,764.98,689.1711711711712,68616520.0,61816684.68468468,1.11,4,1,36,A2,1,1
46366495.0,11400.0,10270.27027027027,1000.0,900.9009009009009,0.1399,265.2,238.91891891891888,2112.74,1903.369369369369,1.11,4,1,60,C4,0,1
46367022.0,27050.0,24369.369369369368,27050.0,24369.369369369368,0.1399,924.38,832.7747747747746,7374.02,6643.261261261261,1.11,4,1,36,C4,1,1
46367549.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,327.34,294.90090090090087,2612.61,2353.7027027027025,1.11,4,1,36,B4,0,2
46377778.0,13000.0,11711.71171171171,13000.0,11711.71171171171,0.1333,440.1,396.48648648648646,13435.46,12104.018018018016,1.11,4,1,36,C3,1,3
46378397.0,8000.0,7339.4495412844035,8000.0,7339.4495412844035,0.1561,279.72,256.6238532110092,2223.88,2040.2568807339449,1.09,7,1,36,D1,1,2
46386455.0,25000.0,22522.522522522522,25000.0,22522.522522522522,0.1561,874.12,787.4954954954954,7823.72,7048.396396396396,1.11,4,1,36,D1,1,2
46386463.0,16000.0,14414.414414414414,16000.0,14414.414414414414,686165.2,510.07,459.5225225225225,68616520.0,61816684.68468468,1.11,4,1,36,B2,0,2
46386621.0,14000.0,12612.612612612611,14000.0,12612.612612612611,0.1399,478.42,431.009009009009,4294.9,3869.2792792792784,1.11,4,0,36,C4,0,2
46386734.0,21175.0,19076.576576576575,21175.0,19076.576576576575,0.1465,730.42,658.036036036036,6539.31,5891.27027027027,1.11,4,1,36,C5,1,3
46386746.0,22400.0,20180.180180180178,22400.0,20180.180180180178,686165.2,501.57,451.86486486486484,3997.27,3601.144144144144,1.11,4,1,60,C1,1,2
46387621.0,24650.0,22207.207207207204,24650.0,22207.207207207204,0.2167,676.19,609.1801801801802,5379.84,4846.7027027027025,1.11,4,1,60,E5,1,2
46387666.0,2200.0,1981.9819819819818,2200.0,1981.9819819819818,686165.2,72.58,65.38738738738738,2284.96,2058.522522522522,1.11,4,1,36,B5,0,1
46388098.0,21000.0,18918.918918918916,21000.0,18918.918918918916,686165.2,704.45,634.6396396396397,68616520.0,61816684.68468468,1.11,4,1,36,C2,1,4
46397256.0,7000.0,6306.3063063063055,7000.0,6306.3063063063055,686165.2,229.14,206.4324324324324,1843.8,1661.0810810810808,1.11,4,1,36,B4,1,1
46397738.0,8000.0,7207.207207207207,8000.0,7207.207207207207,686165.2,266.83,240.38738738738735,2123.72,1913.2612612612609,1.11,4,0,36,C1,1,2
46406776.0,18000.0,16216.216216216215,18000.0,16216.216216216215,686165.2,555.13,500.11711711711706,4434.12,3994.702702702702,1.11,4,1,36,A4,1,4
46407357.0,26575.0,23941.44144144144,26575.0,23941.44144144144,0.19519999999999998,981.14,883.9099099099099,3083.94,2778.324324324324,1.11,4,0,36,E3,1,2
46408128.0,24000.0,21621.62162162162,24000.0,21621.62162162162,686165.2,750.86,676.4504504504504,6714.36,6048.9729729729725,1.11,4,1,36,A5,1,3
46408518.0,22125.0,20298.165137614676,22125.0,20298.165137614676,0.17859999999999998,798.32,732.4036697247707,6342.65,5818.944954128439,1.09,7,1,36,D5,1,0
46408588.0,25000.0,22522.522522522522,25000.0,22522.522522522522,0.17859999999999998,632.94,570.2162162162163,5162.73,4651.108108108107,1.11,4,1,60,D5,1,2
46416611.0,68616520.0,61816684.68468468,3000.0,2702.7027027027025,686165.2,93.86,84.55855855855854,749.56,675.2792792792792,1.11,4,1,36,A5,0,2
46418493.0,16000.0,14414.414414414414,16000.0,14414.414414414414,686165.2,493.45,444.5495495495495,3941.45,3550.855855855855,1.11,4,1,36,A4,1,4
46426369.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,308.41,277.84684684684686,2463.44,2219.3153153153153,1.11,4,1,36,A4,1,4
46426500.0,16000.0,14678.899082568807,16000.0,14678.899082568807,686165.2,489.59,449.1651376146788,3421.45,3138.94495412844,1.09,7,0,36,A2,0,1
46426805.0,20000.0,18018.018018018018,20000.0,18018.018018018018,686165.2,616.82,555.6936936936937,4926.87,4438.621621621621,1.11,4,1,36,A4,1,4
46426972.0,18000.0,16216.216216216215,18000.0,16216.216216216215,0.20489999999999997,481.82,434.07207207207205,19456.45,17528.333333333332,1.11,4,1,60,E5,1,1
46427978.0,28000.0,25225.225225225222,28000.0,25225.225225225222,686165.2,860.47,775.1981981981982,6873.37,6192.225225225225,1.11,4,1,36,A3,1,2
46428263.0,24000.0,21621.62162162162,24000.0,21621.62162162162,686165.2,785.62,707.7657657657658,6270.31,5648.927927927928,1.11,4,1,60,B4,1,2
46428338.0,31975.0,29334.8623853211,1000.0,917.4311926605504,0.2167,877.13,804.7064220183486,7040.4,6459.082568807338,1.09,7,1,60,E5,1,2
46428950.0,12000.0,10810.81081081081,12000.0,10810.81081081081,686165.2,364.69,328.5495495495495,2909.61,2621.27027027027,1.11,4,1,36,A1,0,1
46436271.0,22950.0,20675.675675675673,22950.0,20675.675675675673,0.1333,526.07,473.93693693693695,4191.56,3776.1801801801803,1.11,4,1,60,C3,1,1
46436574.0,20000.0,18018.018018018018,20000.0,18018.018018018018,0.1561,482.23,434.44144144144144,3901.2,3514.594594594594,1.11,4,1,60,D1,1,2
46436978.0,68616520.0,61816684.68468468,7000.0,6306.3063063063055,686165.2,234.82,211.5495495495495,2098.45,1890.495495495495,1.11,4,1,36,C2,0,3
46437166.0,11000.0,9954.751131221721,11000.0,9954.751131221721,686165.2,239.12,216.39819004524892,1906.24,1725.1040723981905,1.1049999999999998,0,1,60,B4,0,1
46437613.0,12000.0,10810.81081081081,12000.0,10810.81081081081,686165.2,375.43,338.2252252252252,2998.18,2701.0630630630626,1.11,4,1,36,A5,1,4
46437789.0,15000.0,13513.513513513511,15000.0,13513.513513513511,0.1399,512.6,461.8018018018018,4089.14,3683.9099099099094,1.11,4,1,36,C4,0,2
46446219.0,5000.0,4504.504504504504,5000.0,4504.504504504504,0.1757,179.69,161.88288288288285,1432.64,1290.6666666666667,1.11,4,1,36,D4,1,2
46447153.0,8000.0,7207.207207207207,8000.0,7207.207207207207,686165.2,250.29,225.48648648648646,2245.6,2023.0630630630628,1.11,4,1,36,A5,1,3
46447303.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,314.2,283.06306306306305,2504.51,2256.3153153153153,1.11,4,1,36,B1,0,1
46447359.0,4200.0,3853.2110091743116,4200.0,3853.2110091743116,0.1333,142.19,130.44954128440367,2584.41,2371.018348623853,1.09,7,1,36,C3,1,4
46447551.0,13500.0,12217.194570135749,13500.0,12217.194570135749,686165.2,413.09,373.83710407239823,3299.93,2986.3619909502268,1.1049999999999998,0,1,36,A2,0,1
46448183.0,18000.0,16216.216216216215,18000.0,16216.216216216215,686165.2,563.15,507.34234234234225,4497.31,4051.6306306306305,1.11,4,1,36,A5,1,0
46448725.0,14700.0,13243.243243243242,14700.0,13243.243243243242,0.1465,347.02,312.6306306306306,2764.2,2490.27027027027,1.11,4,1,60,C5,1,2
46456580.0,15500.0,13963.963963963963,15500.0,13963.963963963963,0.1561,541.96,488.2522522522522,4335.68,3906.0180180180178,1.11,4,1,36,D1,0,1
46456701.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,312.86,281.85585585585585,2498.5,2250.9009009009005,1.11,4,1,36,A5,0,3
46456809.0,9975.0,8986.486486486485,9975.0,8986.486486486485,686165.2,353.41,318.3873873873874,2818.11,2538.837837837838,1.11,4,1,36,D2,1,2
46467048.0,21000.0,18918.918918918916,21000.0,18918.918918918916,686165.2,427.62,385.2432432432432,3411.42,3073.3513513513512,1.11,4,1,60,B1,1,1
46467431.0,12000.0,10810.81081081081,12000.0,10810.81081081081,686165.2,68616520.0,61816684.68468468,2909.61,2621.27027027027,1.11,4,1,36,A1,0,1
46467789.0,68616520.0,62950935.77981651,8500.0,7798.165137614678,686165.2,270.98,248.60550458715596,2163.51,1984.8715596330276,1.09,7,1,36,B2,1,3
46476690.0,16575.0,14932.432432432432,16575.0,14932.432432432432,0.17859999999999998,419.64,378.054054054054,3340.67,3009.6126126126123,1.11,4,1,60,D5,1,1
46476817.0,20050.0,18394.495412844037,20050.0,18394.495412844037,0.1655,493.46,452.71559633027516,3929.25,3604.816513761468,1.09,7,1,60,D2,1,3
46477259.0,7200.0,6605.504587155963,7200.0,6605.504587155963,686165.2,235.69,216.22935779816513,68616520.0,62950935.77981651,1.09,7,1,36,B4,1,2
46477478.0,15000.0,13513.513513513511,15000.0,13513.513513513511,0.1465,354.1,319.009009009009,2808.38,2530.072072072072,1.11,4,1,60,C5,1,2
46486249.0,19200.0,17297.297297297297,19200.0,17297.297297297297,686165.2,407.85,367.4324324324324,3241.49,2920.2612612612606,1.11,4,1,60,B3,0,3
46486543.0,27000.0,24324.324324324323,27000.0,24324.324324324323,686165.2,905.72,815.9639639639639,7226.72,6510.558558558559,1.11,4,1,36,C2,1,4
46486705.0,9450.0,8513.513513513513,9450.0,8513.513513513513,686165.2,287.19,258.7297297297297,2300.15,2072.207207207207,1.11,4,1,36,A1,1,1
46486949.0,12075.0,11077.981651376145,12075.0,11077.981651376145,0.1561,68616520.0,62950935.77981651,2308.26,2117.6697247706425,1.09,7,1,60,D1,1,2
46487053.0,7250.0,6531.531531531531,7250.0,6531.531531531531,0.20489999999999997,271.25,244.36936936936934,2161.75,1947.5225225225224,1.11,4,1,36,E4,1,2
46487364.0,2250.0,2036.199095022625,2250.0,2036.199095022625,0.1561,78.68,71.20361990950228,627.49,567.8642533936653,1.1049999999999998,0,1,36,D1,1,4
46487639.0,11250.0,10135.135135135135,11250.0,10135.135135135135,0.1465,68616520.0,61816684.68468468,3098.01,2791.0,1.11,4,1,36,C5,1,2
46496157.0,6400.0,5765.7657657657655,6400.0,5765.7657657657655,0.1561,223.78,201.60360360360357,2008.47,1809.4324324324323,1.11,4,1,36,D1,1,0
46496232.0,35000.0,31531.531531531527,35000.0,31531.531531531527,0.1825,893.54,804.9909909909909,7077.35,6375.990990990991,1.11,4,1,60,E1,1,4
46496489.0,20000.0,18018.018018018018,20000.0,18018.018018018018,686165.2,447.83,403.4504504504504,3568.98,3215.297297297297,1.11,4,1,60,C1,0,2
46497001.0,8475.0,7635.135135135134,8475.0,7635.135135135134,0.1699,302.12,272.1801801801802,2408.96,2170.234234234234,1.11,4,0,36,D3,0,3
46497029.0,68616520.0,61816684.68468468,15625.0,14076.576576576575,686165.2,490.93,442.27927927927925,3920.34,3531.8378378378375,1.11,4,1,36,B1,1,2
46497468.0,6100.0,5495.495495495495,6100.0,5495.495495495495,686165.2,208.46,187.8018018018018,1662.94,1498.144144144144,1.11,4,1,36,C4,1,4
46506426.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,229.23,206.5135135135135,1819.03,1638.7657657657655,1.11,4,1,60,C3,0,2
46506469.0,10900.0,9819.819819819819,10900.0,9819.819819819819,0.1825,278.28,250.70270270270265,2256.55,2032.9279279279278,1.11,4,1,60,E1,1,3
46506750.0,24000.0,21621.62162162162,24000.0,21621.62162162162,0.1655,850.31,766.045045045045,7446.74,6708.774774774774,1.11,4,1,36,D2,1,1
46506778.0,5000.0,4504.504504504504,5000.0,4504.504504504504,0.1399,170.87,153.93693693693692,1359.19,1224.4954954954953,1.11,4,1,36,C4,1,2
46507116.0,5000.0,4504.504504504504,5000.0,4504.504504504504,686165.2,167.73,151.1081081081081,68616520.0,61816684.68468468,1.11,4,1,36,C2,1,2
46507649.0,15500.0,13963.963963963963,15500.0,13963.963963963963,0.17859999999999998,392.42,353.5315315315315,3231.63,2911.3783783783783,1.11,4,1,60,D5,1,2
46508302.0,68616520.0,61816684.68468468,25000.0,22522.522522522522,686165.2,494.09,445.12612612612605,3933.5,3543.6936936936936,1.11,4,1,60,A4,1,3
46516417.0,24000.0,21621.62162162162,24000.0,21621.62162162162,686165.2,485.38,437.27927927927925,3917.52,3529.297297297297,1.11,4,1,60,A5,1,2
46516442.0,9000.0,8108.108108108107,9000.0,8108.108108108107,686165.2,281.58,253.67567567567565,2526.33,2275.972972972973,1.11,4,1,36,A5,0,4
46516766.0,11200.0,10090.090090090089,11200.0,10090.090090090089,0.1399,260.55,234.7297297297297,2075.7,1869.9999999999998,1.11,4,1,60,C4,0,1
46516863.0,5225.0,4707.207207207207,5225.0,4707.207207207207,686165.2,168.58,151.87387387387386,1345.74,1212.3783783783783,1.11,4,1,36,B3,0,0
46517054.0,14400.0,12972.972972972972,14400.0,12972.972972972972,0.1399,334.99,301.7927927927928,2668.73,2404.261261261261,1.11,4,1,60,C4,1,0
46517155.0,13775.0,12637.61467889908,13775.0,12637.61467889908,0.1561,332.14,304.7155963302752,2633.23,2415.807339449541,1.09,7,1,60,D1,1,3
46517634.0,22200.0,20366.972477064217,22200.0,20366.972477064217,0.1561,776.22,712.1284403669724,6190.51,5679.366972477064,1.09,7,1,36,D1,1,0
46517733.0,7000.0,6306.3063063063055,7000.0,6306.3063063063055,686165.2,223.16,201.04504504504501,1781.71,1605.144144144144,1.11,4,1,36,B2,0,1
46517983.0,12000.0,10810.81081081081,12000.0,10810.81081081081,686165.2,375.43,338.2252252252252,2998.18,2701.0630630630626,1.11,4,1,36,A5,1,1
46518147.0,21000.0,18918.918918918916,21000.0,18918.918918918916,686165.2,647.66,583.4774774774774,5211.54,4695.081081081081,1.11,4,1,36,A5,1,1
46518547.0,18200.0,16396.396396396394,18200.0,16396.396396396394,686165.2,395.63,356.4234234234234,3153.93,2841.378378378378,1.11,4,1,60,B4,0,4
46526114.0,20000.0,18018.018018018018,20000.0,18018.018018018018,0.1561,699.3,629.9999999999999,6259.01,5638.747747747748,1.11,4,1,36,D1,1,3
46526520.0,17000.0,15315.315315315314,17000.0,15315.315315315314,686165.2,384.11,346.045045045045,3060.9,2757.5675675675675,1.11,4,1,60,C2,0,2
46526724.0,12000.0,10810.81081081081,12000.0,10810.81081081081,0.1757,301.93,272.009009009009,13168.24,11863.279279279279,1.11,4,1,60,D4,1,1
46528190.0,14000.0,12612.612612612611,14000.0,12612.612612612611,686165.2,439.88,396.28828828828824,3512.68,3164.5765765765764,1.11,4,1,36,B1,0,1
46536128.0,8000.0,7207.207207207207,8000.0,7207.207207207207,686165.2,250.29,225.48648648648646,2245.6,2023.0630630630628,1.11,4,1,36,A5,0,2
46536231.0,13150.0,11846.846846846845,13150.0,11846.846846846845,0.17859999999999998,332.93,299.9369369369369,2650.39,2387.7387387387384,1.11,4,1,60,H1,1,4
46536662.0,35000.0,32110.091743119265,35000.0,32110.091743119265,0.1655,861.4,790.2752293577981,6859.02,6292.678899082569,1.09,7,1,60,D2,1,3
46536947.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,329.91,297.2162162162162,2962.78,2669.171171171171,1.11,4,1,36,B5,1,1
46537533.0,16750.0,15366.972477064219,1000.0,917.4311926605504,0.2589,500.42,459.1009174311926,4039.5,3705.963302752293,1.09,7,1,60,G3,1,2
46546312.0,18000.0,16216.216216216215,18000.0,16216.216216216215,686165.2,589.22,530.8288288288288,4102.56,3696.0,1.11,4,0,36,B4,0,4
46546434.0,24800.0,22342.34234234234,24800.0,22342.34234234234,0.1561,867.13,781.1981981981982,7033.38,6336.378378378378,1.11,4,1,36,D1,0,1
46546565.0,18000.0,16216.216216216215,1000.0,900.9009009009009,0.2299,507.33,457.054054054054,4046.51,3645.5045045045044,1.11,4,1,60,F1,1,4
46546649.0,16000.0,14678.899082568807,16000.0,14678.899082568807,686165.2,541.65,496.9266055045871,3226.2,2959.8165137614674,1.09,7,0,36,C3,0,4
46546657.0,1800.0,1621.6216216216214,1800.0,1621.6216216216214,686165.2,60.39,54.4054054054054,481.85,434.0990990990991,1.11,4,1,36,C2,0,2
46547378.0,3700.0,3333.333333333333,3700.0,3333.333333333333,686165.2,116.26,104.73873873873873,1042.98,939.6216216216216,1.11,4,1,36,B1,0,2
46547565.0,14125.0,12725.225225225224,1000.0,900.9009009009009,686165.2,465.99,419.8108108108108,3718.87,3350.333333333333,1.11,4,1,36,B5,0,1
46547804.0,7200.0,6486.486486486486,1000.0,900.9009009009009,0.17859999999999998,259.8,234.05405405405403,2096.26,1888.5225225225226,1.11,4,1,36,D5,1,3
46556233.0,68616520.0,61816684.68468468,19000.0,17117.117117117115,686165.2,605.7,545.6756756756756,19275.32,17365.15315315315,1.11,4,1,36,B2,1,4
46556241.0,14900.0,13423.423423423423,14900.0,13423.423423423423,686165.2,468.16,421.76576576576576,3758.04,3385.621621621621,1.11,4,1,36,B1,0,0
46556316.0,18000.0,16216.216216216215,18000.0,16216.216216216215,686165.2,382.36,344.4684684684685,3048.89,2746.7477477477473,1.11,4,1,60,B3,0,1
46556576.0,35000.0,31531.531531531527,35000.0,31531.531531531527,0.1333,1184.86,1067.4414414414412,9517.75,8574.549549549549,1.11,4,0,36,C3,1,2
46556903.0,21600.0,19459.459459459456,21600.0,19459.459459459456,0.20489999999999997,578.18,520.8828828828828,4600.85,4144.90990990991,1.11,4,1,60,E4,0,2
46557022.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,335.45,302.20720720720715,2676.55,2411.3063063063064,1.11,4,1,36,C2,0,1
46557228.0,24000.0,21719.457013574665,24000.0,21719.457013574665,686165.2,785.62,710.9683257918554,6270.31,5674.488687782807,1.1049999999999998,0,1,36,B4,1,2
46557311.0,15000.0,13513.513513513511,15000.0,13513.513513513511,0.1399,348.95,314.36936936936934,2779.94,2504.4504504504503,1.11,4,1,60,C4,1,1
46557969.0,15050.0,13558.558558558558,15050.0,13558.558558558558,0.23989999999999997,590.38,531.8738738738738,4702.98,4236.918918918918,1.11,4,1,36,F2,0,4
46566138.0,12000.0,10810.81081081081,12000.0,10810.81081081081,686165.2,377.04,339.6756756756757,12594.01,11345.954954954954,1.11,4,1,36,B1,0,1
46566171.0,12000.0,10810.81081081081,12000.0,10810.81081081081,0.1333,406.24,365.98198198198196,3241.03,2919.846846846847,1.11,4,1,36,C5,0,2
46567506.0,35000.0,31531.531531531527,35000.0,31531.531531531527,0.1399,68616520.0,61816684.68468468,9541.2,8595.675675675675,1.11,4,1,36,C4,1,4
46568159.0,16000.0,14414.414414414414,16000.0,14414.414414414414,686165.2,325.81,293.5225225225225,2599.21,2341.6306306306305,1.11,4,0,60,B1,1,4
46576365.0,23425.0,21103.603603603602,23425.0,21103.603603603602,0.1399,800.5,721.1711711711711,7168.09,6457.738738738738,1.11,4,1,36,C5,1,3
46576810.0,5000.0,4524.886877828056,5000.0,4524.886877828056,686165.2,161.32,145.99095022624437,1287.78,1165.4117647058827,1.1049999999999998,0,1,36,B3,1,1
46576971.0,20000.0,18018.018018018018,1000.0,900.9009009009009,686165.2,625.72,563.7117117117117,4996.99,4501.792792792792,1.11,4,1,36,A5,1,1
46577659.0,13500.0,12162.162162162162,13500.0,12162.162162162162,0.1333,309.46,278.79279279279274,2465.68,2221.333333333333,1.11,4,1,60,C3,1,2
46586595.0,19000.0,17117.117117117115,19000.0,17117.117117117115,686165.2,633.71,570.9099099099099,5056.71,4555.594594594594,1.11,4,1,36,C1,0,2
46586628.0,17000.0,15315.315315315314,17000.0,15315.315315315314,686165.2,570.27,513.7567567567567,4550.18,4099.261261261261,1.11,4,1,36,C2,0,1
46586940.0,12000.0,10810.81081081081,12000.0,10810.81081081081,686165.2,387.15,348.78378378378375,3090.54,2784.27027027027,1.11,4,1,36,B3,0,1
46599389.0,1800.0,1621.6216216216214,1800.0,1621.6216216216214,686165.2,60.39,54.4054054054054,481.85,434.0990990990991,1.11,4,1,36,C2,0,2
46599466.0,4000.0,3603.6036036036035,4000.0,3603.6036036036035,686165.2,129.05,116.26126126126127,1030.18,928.09009009009,1.11,4,1,36,B3,0,1
46599509.0,11600.0,10450.45045045045,11600.0,10450.45045045045,0.1465,400.14,360.48648648648646,3191.68,2875.387387387387,1.11,4,1,60,C5,1,4
46600419.0,68616520.0,61816684.68468468,12000.0,10810.81081081081,686165.2,271.14,244.27027027027023,1076.1,969.4594594594593,1.11,4,0,60,C2,1,2
46600904.0,3000.0,2702.7027027027025,3000.0,2702.7027027027025,686165.2,102.52,92.36036036036035,817.83,736.7837837837837,1.11,4,1,36,C4,0,3
46602560.0,10000.0,9174.311926605504,10000.0,9174.311926605504,686165.2,338.54,310.58715596330273,2700.91,2477.899082568807,1.09,7,1,36,C3,1,2
46610287.0,10000.0,9049.773755656111,10000.0,9049.773755656111,686165.2,327.34,296.2352941176471,2606.51,2358.832579185521,1.1049999999999998,0,1,36,B4,0,3
46610303.0,11500.0,10360.360360360359,1000.0,900.9009009009009,686165.2,351.89,317.018018018018,2811.04,2532.468468468468,1.11,4,1,36,A2,0,4
46611216.0,11200.0,10275.229357798164,11200.0,10275.229357798164,686165.2,351.9,322.84403669724765,2805.02,2573.412844036697,1.09,7,1,36,B1,0,0
46612020.0,17000.0,15384.615384615388,17000.0,15384.615384615388,0.1655,602.3,545.0678733031675,4802.77,4346.39819004525,1.1049999999999998,0,1,36,D2,1,2
46612217.0,7200.0,6486.486486486486,7200.0,6486.486486486486,686165.2,240.15,216.35135135135133,7715.0,6950.45045045045,1.11,4,1,36,C1,1,2
46612943.0,12950.0,11666.666666666666,12950.0,11666.666666666666,0.1884,334.8,301.6216216216216,2664.85,2400.7657657657655,1.11,4,1,60,E2,1,1
46613771.0,10000.0,9009.009009009009,10000.0,9009.009009009009,686165.2,303.91,273.7927927927928,2427.99,2187.378378378378,1.11,4,1,36,A5,0,3
46613967.0,6875.0,6307.339449541284,1000.0,917.4311926605504,686165.2,219.17,201.07339449541283,1530.69,1404.302752293578,1.09,7,1,36,B2,1,3
46614048.0,4800.0,4403.669724770642,4800.0,4403.669724770642,686165.2,161.02,147.72477064220183,1268.8,1164.0366972477063,1.09,7,1,36,C2,0,0
46614085.0,25000.0,22522.522522522522,25000.0,22522.522522522522,686165.2,782.15,704.6396396396395,6246.24,5627.243243243242,1.11,4,1,36,A5,1,1
46614875.0,10000.0,9009.009009009009,10000.0,9009.009009009009,0.1399,341.73,307.86486486486484,2718.3,2448.9189189189187,1.11,4,1,36,C4,0,3
46620261.0,20000.0,18348.623853211007,20000.0,18348.623853211007,0.1465,472.14,433.15596330275224,3264.29,2994.761467889908,1.09,7,1,60,C5,0,2
46621022.0,12000.0,10810.81081081081,12000.0,10810.81081081081,0.1757,301.93,272.009009009009,2403.73,2165.522522522522,1.11,4,1,60,D4,1,0
46621261.0,15000.0,13513.513513513511,15000.0,13513.513513513511,686165.2,469.29,422.78378378378375,3741.17,3370.423423423423,1.11,4,1,36,A5,0,4
46621368.0,22675.0,20427.927927927925,1000.0,900.9009009009009,686165.2,760.63,685.2522522522522,6053.07,5453.216216216216,1.11,4,1,36,C2,1,3
46630863.0,24000.0,22018.34862385321,24000.0,22018.34862385321,686165.2,528.19,484.57798165137615,4210.15,3862.5229357798157,1.09,7,1,60,B5,1,1
46631857.0,15000.0,13761.467889908256,15000.0,13761.467889908256,0.1333,343.84,315.4495412844036,2728.5,2503.2110091743116,1.09,7,0,60,C3,0,1
46632309.0,12000.0,10859.728506787333,12000.0,10859.728506787333,0.1465,283.28,256.3619909502263,2246.71,2033.2217194570142,1.1049999999999998,0,1,60,C5,1,2
46632496.0,68616520.0,61816684.68468468,6000.0,5405.405405405405,686165.2,200.12,180.28828828828827,1596.86,1438.6126126126123,1.11,4,1,36,C1,0,2
46632954.0,15000.0,13513.513513513511,15000.0,13513.513513513511,686165.2,455.86,410.68468468468467,68616520.0,61816684.68468468,1.11,4,1,36,A1,0,4
46633159.0,16000.0,14678.899082568807,16000.0,14678.899082568807,686165.2,500.58,459.2477064220183,16670.07,15293.64220183486,1.09,7,1,36,A5,1,2
46633370.0,5000.0,4504.504504504504,5000.0,4504.504504504504,686165.2,166.77,150.24324324324323,1327.33,1195.7927927927926,1.11,4,1,36,C1,1,2
46633541.0,12000.0,10810.81081081081,12000.0,10810.81081081081,0.1699,427.78,385.3873873873873,68616520.0,61816684.68468468,1.11,4,1,36,D3,1,2
46633621.0,15000.0,13761.467889908256,15000.0,13761.467889908256,0.1333,507.8,465.8715596330275,4051.29,3716.779816513761,1.09,7,1,36,C3,1,2
46633694.0,12000.0,10810.81081081081,12000.0,10810.81081081081,0.1333,406.24,365.98198198198196,3241.03,2919.846846846847,1.11,4,1,36,C3,0,2
46634303.0,5000.0,4504.504504504504,5000.0,4504.504504504504,686165.2,164.96,148.6126126126126,1316.48,1186.018018018018,1.11,4,1,36,B5,0,0
46634441.0,25000.0,22522.522522522522,25000.0,22522.522522522522,0.1333,573.06,516.2702702702702,4547.45,4096.801801801801,1.11,4,1,60,C3,1,1
46634700.0,4900.0,4495.412844036697,4900.0,4495.412844036697,686165.2,164.37,150.79816513761466,1167.89,1071.4587155963302,1.09,7,1,36,C2,0,4
46635024.0,3000.0,2702.7027027027025,3000.0,2702.7027027027025,686165.2,95.64,86.16216216216216,762.06,686.5405405405404,1.11,4,1,36,B2,1,2
46640982.0,20000.0,18018.018018018018,20000.0,18018.018018018018,686165.2,625.72,563.7117117117117,4974.65,4481.666666666666,1.11,4,0,36,A5,1,1
46641286.0,68616520.0,61816684.68468468,17000.0,15315.315315315314,686165.2,567.01,510.81981981981977,4524.47,4076.099099099099,1.11,4,1,36,C1,1,4
46641327.0,68616520.0,61816684.68468468,20950.0,18873.873873873872,0.2557,621.94,560.3063063063063,4945.76,4455.639639639639,1.11,4,1,60,F5,1,1
46641833.0,24000.0,22018.34862385321,24000.0,22018.34862385321,0.1333,812.48,745.394495412844,68616520.0,62950935.77981651,1.09,7,1,36,C3,1,1
46642422.0,6500.0,5855.855855855855,6500.0,5855.855855855855,686165.2,197.54,177.96396396396395,1578.18,1421.7837837837837,1.11,4,1,36,A1,0,0
46642599.0,16000.0,14414.414414414414,16000.0,14414.414414414414,0.1333,366.76,330.41441441441435,2922.23,2632.6396396396394,1.11,4,1,60,C3,1,3
46643406.0,12800.0,11743.119266055044,12800.0,11743.119266055044,0.1825,326.78,299.79816513761466,2601.26,2386.4770642201834,1.09,7,1,60,E1,1,2
46643412.0,16000.0,14678.899082568807,16000.0,14678.899082568807,686165.2,486.25,446.1009174311926,3879.46,3559.137614678899,1.09,7,1,36,A1,1,0
46643634.0,25000.0,22522.522522522522,25000.0,22522.522522522522,686165.2,785.49,707.6486486486486,6386.53,5753.63063063063,1.11,4,0,36,B1,1,2
46643688.0,12000.0,11009.174311926605,12000.0,11009.174311926605,686165.2,400.24,367.1926605504587,3193.73,2930.0275229357794,1.09,7,1,36,C1,0,1
46644654.0,1000.0,917.4311926605504,1000.0,917.4311926605504,686165.2,32.74,30.03669724770642,68616520.0,62950935.77981651,1.09,7,1,36,B4,0,2
46644700.0,17325.0,15894.495412844035,17325.0,15894.495412844035,0.23989999999999997,498.31,457.1651376146789,3940.3,3614.9541284403667,1.09,7,1,60,F2,1,2
